Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	Curation notes	created	contributor	Exact Synonym	Broad Synonym	French syn.	see also	hasDbXref	curation status	comment	image	term requested	EFSA Code	
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|			AT dcterms:date^^xsd:dateTime	A dcterms:contributor SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	A rdfs:seeAlso SPLIT=|		AI IAO:0000114	AL rdfs:comment@en	AI schema:image			
FOODON:00004566	tuber	elephants foot yam	'tuber' and 'in taxon' some 'Amorphophallus paeoniifolius'		Amorphophallus paeoniifolius	A tuber of a suran (Amorphophallus paeoniifolius) plant			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004567	elephants foot yam	elephants foot yam (raw)	'elephants foot yam' and 'has quality' some 'raw'			A raw elephant foot yam.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004568	elephants foot yam	elephants foot yam (fresh frozen)	'elephants foot yam' and 'has quality' some 'fresh frozen'			A fresh frozen elephants foot yam.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004454	cardamom food product	green cardamom seed (dried)				A whole dried green cardamom seed.			PTFI- Anoosha (6 March 2024)- FoodOn doesn't have a definition so just need to one.	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004455	cardamom seed (ground)	green cardamom seed (ground)				A green cardamom that has been ground.			PTFI- Anoosha (6 March 2024)- FoodOn doesn't have a definition so just need to one.	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004372	white rice (cooked)	long-grain white rice (cooked)				A long-grain white rice kernel which is cooked.			PTFI- Anoosha (6 March 2024)- FoodOn doesn't have a definition so just need to one.	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004373	long grain brown rice kernel	long-grain brown rice kernel (cooked)				A long-grain brown rice kernel which is cooked.			PTFI- Anoosha (6 March 2024)- FoodOn doesn't have a definition so just need to one.	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004375	pinto bean	pinto bean (cooked)				A pinto bean which has been cooked.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004377	yellow bean	yellow bean (cooked)				A yellow bean which has been cooked.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004569	whole wheat kernel	whole wheat kernel (cooked)				A whole wheat kernel which has been cooked.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004570	millet food product	finger millet food product				A food product that has a defining ingredient a finger millet part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004571	finger millet food product|flour food product	finger millet flour							PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004572	berry food product	goldenberry food product				A food product that has a defining ingredient a goldenberry part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004573	goldenberry food product|berry fruit	goldenberry	'berry fruit' and 'in taxon' some 'Physalis peruviana'		Physalis peruviana	A berry fruit of a goldenberry plant.			new parent term	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004574	goldenberry	goldenberry (raw)	'goldenberry' and 'has quality' some 'raw'			A raw goldenberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004575	moringa food product	moringa pod				A pod of a moringa tree.			new parent term	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004576	moringa pod	moringa pod (frozen)	'moringa pod' and 'has quality' some 'frozen'			A frozen moringa pod.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004577	durum wheat food product	freekeh (raw)					Freekeh that is raw.		PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004578	sesame seed	sesame seed (raw)	'sesame seed' and 'has quality' some 'raw'			A raw sesame seed.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004579	plant food product	baobab food product				A food product that has a defining ingredient a baobab part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004580	fruit|baobab food product	baobab fruit	'fruit' and 'in taxon' some 'Adansonia'		Adansonia	A fruit from a baobab tree.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004581	baobab fruit	baobab fruit (raw)	'baobab fruit' and 'has quality' some 'raw'			A raw baobab fruit.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004582	berry food product	chokeberry food product				A food product that has defining ingredient a chokeberry part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00005232	chokeberry food product	chokeberry	'berry fruit' and 'in taxon' some 'Aronia'		Aronia	A berry fruit of a chokeberry plant.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004583	chokeberry	chokeberry (raw)	'chokeberry' and 'has quality' some 'raw'			A raw chokeberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004584	chokeberry	chokeberry (frozen)	'chokeberry' and 'has quality' some 'frozen'			A frozen chokeberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004585	chokeberry	black chokeberry	'berry fruit' and 'in taxon' some 'Aronia melanocarpa'		Aronia melanocarpa	A berry fruit of a black chokeberry plant.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004586	black chokeberry	black chokeberry (raw)	'black chokeberry' and 'has quality' some 'raw'			A raw black chokeberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004587	black chokeberry	black chokeberry (frozen)	'black chokeberry' and 'has quality' some 'frozen'			A frozen black chokeberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004588	blackberry group food product	california blackberry food product				A food product that has a defining ingredient a california blackberry part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004589	drupelet berry	california blackberry	'drupelet berry' and  'in taxon' some 'Rubus ursinus'		Rubus ursinus	A drupelet berry of a california blackberry plant.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004590	california blackberry	california blackberry (frozen)	'california blackberry' and 'has quality' some 'frozen'			A frozen california blackberry			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004591	huckleberry food product	blueleaf huckleberry food product				A food product that has a defining ingredient blueleaf huckleberry part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004592	huckleberry	blueleaf huckleberry	'berry fruit' and 'in taxon' some 'Vaccinium deliciosum'		Vaccinium deliciosum	A berry fruit of a blueleaf huckleberry plant.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004593	blueleaf huckleberry	blueleaf huckleberry (frozen)	'blueleaf huckleberry' and 'has quality' some 'frozen'			A frozen blueleaf huckleberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004594	huckleberry food product	mountain huckleberry food product				A food product that has a defining ingredient mountain huckleberry part.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004595	huckleberry	mountain huckleberry	'berry fruit' and 'derives from' some 'Vaccinium membranaceum'		Vaccinium membranaceum	A berry fruit of a mountain huckleberry plant (Vaccinium membranaceum).			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004596	mountain huckleberry	mountain huckleberry (raw)	'mountain huckleberry' and 'has quality' some 'raw'			A raw mountain huckleberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
FOODON:00004597	mountain huckleberry	mountain huckleberry (frozen)	'mountain huckleberry' and 'has quality' some 'frozen'			A frozen mountain huckleberry.			PTFI	2024-03-06T10:00:11Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805											
